Date,Max_Temp_C,Min_Temp_C,Precipitation_mm,Humidity_pct
2009-03-01,31.45,14.11,0.0,20.08
2009-03-02,32.73,13.88,0.06,32.52
2009-03-03,33.45,13.93,0.0,33.52
2009-03-04,31.67,15.5,0.0,33.19
2009-03-05,31.72,12.87,0.0,26.41
2009-03-06,31.63,13.1,0.0,24.0
2009-03-07,29.98,12.56,0.0,38.98
2009-03-08,29.77,14.66,0.0,27.24
2009-03-09,31.92,12.17,0.0,23.13
2009-03-10,30.85,12.23,0.0,27.01
2009-03-11,32.41,11.35,0.0,17.08
2009-03-12,35.15,16.91,0.0,13.55
2009-03-13,34.96,15.84,0.0,14.21
2009-03-14,34.38,16.4,0.0,15.52
2009-03-15,35.05,16.83,0.0,17.58
2009-03-16,35.32,18.17,0.0,17.97
2009-03-17,35.26,15.06,0.16,23.34
2009-03-18,32.39,15.68,0.61,28.05
2009-03-19,32.95,16.72,0.0,40.77
2009-03-20,33.88,16.74,0.09,33.41
2009-03-21,32.73,15.17,1.47,41.61
2009-03-22,31.96,15.03,0.0,30.48
2009-03-23,33.49,17.23,0.0,28.22
2009-03-24,29.0,15.89,6.76,50.75
2009-03-25,30.18,12.57,0.0,59.38
2009-03-26,31.81,13.87,0.0,45.72
2009-03-27,29.53,16.73,5.45,56.81
2009-03-28,27.98,14.08,3.52,70.64
2009-03-29,29.38,14.36,0.97,62.43
2009-03-30,31.71,16.37,0.0,45.26
2009-03-31,34.27,17.36,0.0,38.64
2009-04-01,35.72,21.08,0.02,37.39
2009-04-02,36.1,19.59,0.32,39.01
2009-04-03,34.34,18.1,0.28,39.12
2009-04-04,34.01,17.62,0.0,27.1
2009-04-05,35.32,18.98,0.01,25.88
2009-04-06,30.51,17.25,3.92,47.57
2009-04-07,31.29,14.89,2.02,64.02
2009-04-08,25.87,15.42,3.67,68.54
2009-04-09,29.31,13.83,0.0,49.11
2009-04-10,32.57,13.84,0.0,40.25
2009-04-11,36.32,16.89,0.01,31.18
2009-04-12,38.25,19.36,0.13,32.28
2009-04-13,37.81,19.46,0.03,34.82
2009-04-14,40.6,21.16,1.04,34.29
2009-04-15,33.96,19.96,1.56,45.48
2009-04-16,34.43,17.67,0.44,43.37
2009-04-17,37.23,16.94,0.0,26.61
2009-04-18,39.17,20.05,0.0,20.49
2009-04-19,41.99,23.14,0.0,19.86
2009-04-20,40.36,23.7,0.6,24.91
2009-04-21,37.53,21.64,0.15,27.66
2009-04-22,37.3,17.34,0.0,23.38
2009-04-23,37.69,19.32,0.0,18.75
2009-04-24,38.59,17.84,0.0,19.11
2009-04-25,40.51,20.72,0.0,13.5
2009-04-26,40.88,20.72,0.0,10.37
2009-04-27,40.66,23.61,0.0,15.22
2009-04-28,43.34,26.85,0.0,18.3
2009-04-29,44.26,26.91,0.0,16.78
2009-04-30,41.92,25.59,0.0,17.64
2009-05-01,43.66,24.38,0.0,18.63
2009-05-02,44.47,27.97,0.07,17.73
2009-05-03,43.73,27.49,0.0,24.25
2009-05-04,36.46,23.92,2.6,40.65
2009-05-05,36.08,21.25,0.33,42.86
2009-05-06,38.27,21.74,0.19,35.23
2009-05-07,39.9,23.17,0.0,26.37
2009-05-08,41.8,25.98,0.0,19.26
2009-05-09,41.69,25.58,0.05,20.32
2009-05-10,39.78,25.09,0.11,19.18
2009-05-11,42.08,22.89,0.0,15.13
2009-05-12,42.11,24.34,0.0,13.05
2009-05-13,45.37,25.7,0.0,11.75
2009-05-14,46.19,27.93,0.0,14.01
2009-05-15,47.64,28.43,0.0,12.32
2009-05-16,46.51,28.03,0.0,14.37
2009-05-17,47.21,29.08,0.0,15.2
2009-05-18,47.43,29.5,0.0,15.32
2009-05-19,47.41,30.55,0.02,16.04
2009-05-20,45.37,30.65,0.01,18.82
2009-05-21,43.83,31.22,0.58,16.16
2009-05-22,45.23,29.76,2.62,17.52
2009-05-23,45.02,28.01,0.0,19.13
2009-05-24,44.03,28.7,0.0,17.79
2009-05-25,43.29,29.58,0.0,18.36
2009-05-26,44.87,29.7,0.0,14.53
2009-05-27,45.9,27.0,0.0,10.53
2009-05-28,46.84,26.54,0.0,11.55
2009-05-29,46.56,26.7,0.0,10.77
2009-05-30,45.16,28.16,0.0,17.5
2009-05-31,44.68,30.47,1.35,32.79
2009-06-01,42.6,29.72,0.99,35.8
2009-06-02,44.26,32.19,0.17,28.25
2009-06-03,45.82,32.6,0.02,25.51
2009-06-04,46.7,32.05,0.0,19.14
2009-06-05,45.53,29.58,0.0,16.72
2009-06-06,42.39,25.44,0.09,11.76
2009-06-07,42.91,26.9,0.01,14.04
2009-06-08,43.93,26.71,0.0,11.64
2009-06-09,44.48,26.96,0.0,12.6
2009-06-10,45.95,28.52,0.0,11.48
2009-06-11,45.96,30.32,0.0,10.98
2009-06-12,45.44,30.37,0.0,12.98
2009-06-13,45.47,31.76,0.01,16.71
2009-06-14,44.62,29.44,0.6,20.1
2009-06-15,40.63,26.86,0.41,30.78
2009-06-16,39.53,26.0,0.56,36.0
2009-06-17,40.07,26.19,0.0,33.19
2009-06-18,42.88,27.93,0.0,23.46
2009-06-19,43.0,30.63,0.55,19.66
2009-06-20,44.72,30.33,0.0,15.47
2009-06-21,45.88,30.21,0.0,13.61
2009-06-22,46.25,31.44,0.0,13.71
2009-06-23,46.96,32.09,0.0,14.87
2009-06-24,46.04,31.63,0.0,20.18
2009-06-25,45.51,33.02,0.0,22.82
2009-06-26,46.67,31.27,0.0,22.79
2009-06-27,48.07,33.61,0.0,20.11
2009-06-28,48.78,34.17,0.0,21.79
2009-06-29,48.67,34.78,0.0,19.77
2009-06-30,46.82,33.69,0.59,25.22
2009-07-01,44.18,34.81,2.69,29.79
2009-07-02,40.06,32.0,10.01,42.6
2009-07-03,39.49,28.41,2.06,49.69
2009-07-04,40.99,29.66,0.0,38.65
2009-07-05,42.68,30.12,0.0,32.21
2009-07-06,45.37,32.56,0.01,25.84
2009-07-07,47.54,33.07,0.0,20.85
2009-07-08,47.89,33.38,0.0,18.41
2009-07-09,47.67,33.0,0.48,20.61
2009-07-10,43.02,33.03,5.06,32.03
2009-07-11,43.93,32.23,0.0,35.55
2009-07-12,44.44,32.41,1.52,38.63
2009-07-13,44.45,34.12,6.32,38.01
2009-07-14,38.33,29.99,21.32,56.29
2009-07-15,42.01,28.38,0.0,45.29
2009-07-16,43.21,30.11,1.38,34.85
2009-07-17,43.57,32.51,0.8,38.06
2009-07-18,43.96,32.85,0.05,37.69
2009-07-19,43.45,33.47,0.0,39.21
2009-07-20,44.11,33.39,0.12,39.77
2009-07-21,43.67,34.24,3.8,39.72
2009-07-22,41.89,33.83,1.24,43.8
2009-07-23,41.4,32.5,3.04,43.95
2009-07-24,34.74,29.16,14.55,64.86
2009-07-25,40.7,29.47,0.03,50.71
2009-07-26,43.44,31.65,0.26,41.52
2009-07-27,45.3,32.35,0.0,35.09
2009-07-28,42.33,31.06,0.49,38.85
2009-07-29,42.6,30.68,0.5,39.57
2009-07-30,42.29,31.83,0.43,39.45
2009-07-31,43.45,32.1,0.13,37.32
2009-08-01,43.76,33.0,0.0,36.73
2009-08-02,44.04,32.58,0.0,36.23
2009-08-03,45.33,33.27,0.02,34.79
2009-08-04,44.66,33.5,0.03,35.87
2009-08-05,44.6,32.6,0.15,33.37
2009-08-06,45.13,33.5,0.18,33.89
2009-08-07,43.82,32.51,0.02,34.21
2009-08-08,42.26,33.57,0.13,35.47
2009-08-09,43.83,33.26,0.08,33.68
2009-08-10,44.52,33.36,0.0,31.88
2009-08-11,44.94,32.22,0.0,30.09
2009-08-12,45.13,33.38,0.0,31.18
2009-08-13,46.07,32.93,0.0,29.04
2009-08-14,44.82,32.59,0.01,32.09
2009-08-15,43.83,33.11,0.24,34.35
2009-08-16,44.14,33.71,0.52,32.71
2009-08-17,42.3,33.94,0.51,36.87
2009-08-18,43.31,33.11,2.36,35.88
2009-08-19,40.12,31.59,2.12,40.72
2009-08-20,39.8,29.14,0.43,45.48
2009-08-21,41.12,31.31,1.03,40.93
2009-08-22,39.56,30.17,0.0,45.24
2009-08-23,41.48,31.19,1.7,40.51
2009-08-24,41.5,30.13,2.91,42.99
2009-08-25,41.41,29.52,0.99,40.3
2009-08-26,38.13,29.55,9.06,47.43
2009-08-27,39.79,27.97,0.0,48.42
2009-08-28,41.41,28.8,0.0,38.25
2009-08-29,41.92,29.76,0.0,37.7
2009-08-30,41.58,30.04,5.0,45.88
2009-08-31,34.21,27.45,13.28,74.4
2009-09-01,36.84,26.26,2.73,64.78
2009-09-02,37.3,28.14,4.23,56.95
2009-09-03,35.37,27.32,7.3,62.78
2009-09-04,37.16,24.9,0.25,49.75
2009-09-05,38.9,25.25,0.47,38.39
2009-09-06,39.7,24.06,0.0,38.0
2009-09-07,39.96,25.86,0.0,33.44
2009-09-08,41.08,26.96,0.0,28.97
2009-09-09,40.38,23.9,0.0,32.39
2009-09-10,40.3,23.92,0.0,43.08
2009-09-11,38.7,25.52,0.03,52.49
2009-09-12,39.21,25.51,0.0,50.1
2009-09-13,40.29,25.61,0.0,37.91
2009-09-14,41.2,24.65,0.0,28.29
2009-09-15,39.38,24.61,2.76,33.85
2009-09-16,37.41,25.18,6.67,48.02
2009-09-17,38.53,24.1,0.01,42.24
2009-09-18,40.59,25.53,0.0,38.16
2009-09-19,42.61,26.29,0.0,32.32
2009-09-20,42.02,26.57,0.0,31.66
2009-09-21,42.29,26.3,0.0,31.41
2009-09-22,41.91,26.81,0.0,33.97
2009-09-23,42.83,27.34,0.0,28.47
2009-09-24,42.45,27.56,0.0,25.42
2009-09-25,43.03,26.19,0.0,24.41
2009-09-26,41.24,24.93,0.0,26.04
2009-09-27,40.52,24.51,0.0,25.66
2009-09-28,41.19,25.48,0.0,25.79
2009-09-29,42.67,26.43,0.0,22.53
2009-09-30,42.95,27.72,0.0,21.17
2009-10-01,41.87,24.76,0.0,24.73
2009-10-02,39.99,25.48,0.0,30.97
2009-10-03,39.82,26.45,1.06,38.4
2009-10-04,34.76,24.78,10.4,53.91
2009-10-05,34.6,21.95,0.14,52.44
2009-10-06,36.39,22.43,0.0,44.17
2009-10-07,36.48,23.68,0.0,37.79
2009-10-08,38.44,20.06,0.0,23.57
2009-10-09,36.59,20.8,0.0,18.76
2009-10-10,36.21,18.79,0.0,28.6
2009-10-11,36.98,20.12,0.0,24.29
2009-10-12,36.8,21.03,0.0,22.89
2009-10-13,36.94,20.3,0.0,21.91
2009-10-14,35.97,21.1,0.0,22.28
2009-10-15,36.28,20.93,0.0,25.12
2009-10-16,35.74,20.45,0.0,20.66
2009-10-17,35.36,22.63,0.0,18.65
2009-10-18,34.68,21.66,0.0,20.66
2009-10-19,34.72,18.65,0.0,22.71
2009-10-20,34.83,19.57,0.0,14.1
2009-10-21,33.66,16.33,0.0,11.86
2009-10-22,34.13,15.68,0.0,13.73
2009-10-23,33.5,14.86,0.0,13.22
2009-10-24,33.93,15.04,0.0,11.12
2009-10-25,32.95,14.73,0.0,10.72
2009-10-26,32.88,17.21,0.0,11.52
2009-10-27,32.6,14.53,0.31,15.05
2009-10-28,32.66,15.73,0.0,14.58
2009-10-29,31.96,15.56,0.0,17.33
2009-10-30,33.55,15.6,0.0,22.24
2009-10-31,34.98,20.32,0.0,20.06
2009-11-01,33.74,16.96,0.0,22.34
2009-11-02,28.97,16.47,0.0,29.39
2009-11-03,32.1,18.3,0.0,28.04
2009-11-04,32.2,18.62,0.0,30.04
2009-11-05,32.12,19.68,0.0,28.23
2009-11-06,30.9,18.86,0.0,28.19
2009-11-07,30.33,17.6,0.0,29.78
2009-11-08,29.83,16.06,0.0,26.23
2009-11-09,28.33,17.6,0.0,25.21
2009-11-10,26.37,12.41,0.08,33.88
2009-11-11,27.97,8.57,0.0,19.34
2009-11-12,29.33,10.05,0.0,16.33
2009-11-13,27.86,12.27,0.01,29.41
2009-11-14,28.4,14.3,0.01,30.55
2009-11-15,27.98,14.48,0.0,32.22
2009-11-16,27.48,12.95,0.0,28.2
2009-11-17,27.28,13.76,0.0,28.16
2009-11-18,25.81,12.31,0.0,28.02
2009-11-19,26.85,10.08,0.0,21.77
2009-11-20,26.16,11.54,0.0,18.51
2009-11-21,26.28,10.59,0.09,18.38
2009-11-22,26.12,11.19,0.0,19.18
2009-11-23,25.71,8.84,0.0,24.55
2009-11-24,25.23,10.86,0.0,25.78
2009-11-25,26.03,10.42,0.0,33.2
2009-11-26,27.15,9.11,0.0,32.26
2009-11-27,24.49,7.94,0.0,26.59
2009-11-28,26.72,10.83,0.0,17.05
2009-11-29,27.01,11.01,0.0,19.14
2009-11-30,28.27,14.31,0.0,18.82
2009-12-01,26.06,13.78,0.0,21.14
2009-12-02,27.89,11.98,0.0,23.82
2009-12-03,27.05,13.47,0.0,25.54
2009-12-04,26.5,10.82,0.0,28.01
2009-12-05,24.58,10.44,0.0,27.5
2009-12-06,24.28,6.53,0.0,17.78
2009-12-07,23.04,5.46,0.0,21.06
2009-12-08,24.02,6.63,0.0,21.66
2009-12-09,21.9,9.24,0.0,26.11
2009-12-10,23.11,9.8,0.0,38.55
2009-12-11,23.96,8.86,0.0,53.11
2009-12-12,22.55,10.9,0.0,40.1
2009-12-13,23.9,8.44,0.0,34.69
2009-12-14,20.17,9.67,0.0,33.68
2009-12-15,24.52,8.64,0.0,35.04
2009-12-16,24.71,8.65,0.0,36.02
2009-12-17,23.43,9.15,0.0,33.89
2009-12-18,24.0,9.2,0.1,34.13
2009-12-19,24.02,9.93,0.0,26.71
2009-12-20,20.6,12.13,0.0,26.06
2009-12-21,23.36,8.9,0.18,30.98
2009-12-22,23.8,6.88,0.0,33.96
2009-12-23,24.61,9.94,0.0,29.52
2009-12-24,23.41,9.48,0.0,28.69
2009-12-25,24.2,9.57,0.0,22.96
2009-12-26,23.64,7.23,0.0,21.32
2009-12-27,22.11,9.22,0.0,21.17
2009-12-28,21.05,8.81,0.0,24.73
2009-12-29,20.93,8.46,0.0,25.01
2009-12-30,22.5,9.38,0.02,29.32
2009-12-31,22.71,8.37,0.0,36.69
2010-01-01,23.11,8.62,0.0,34.65
2010-01-02,22.96,7.31,0.0,38.04
2010-01-03,17.15,8.26,0.1,49.15
2010-01-04,20.03,6.98,0.0,62.73
2010-01-05,21.79,6.63,0.0,46.54
2010-01-06,22.54,8.05,0.0,35.43
2010-01-07,21.76,5.0,0.15,38.48
2010-01-08,19.53,5.71,0.0,34.3
2010-01-09,21.59,6.17,0.0,27.54
2010-01-10,22.87,5.56,0.0,23.55
2010-01-11,23.58,5.96,0.0,19.89
2010-01-12,21.36,4.86,0.0,23.07
2010-01-13,21.02,6.66,0.0,27.89
2010-01-14,21.68,6.76,0.0,30.71
2010-01-15,23.21,7.83,0.0,22.19
2010-01-16,24.2,6.84,0.0,19.89
2010-01-17,24.15,8.0,0.0,19.97
2010-01-18,23.73,6.83,0.0,19.24
2010-01-19,22.71,6.15,0.0,20.42
2010-01-20,24.3,7.01,0.14,22.69
2010-01-21,24.25,8.36,0.0,20.59
2010-01-22,26.31,12.44,0.01,17.52
2010-01-23,23.44,8.69,0.0,20.78
2010-01-24,23.61,9.63,0.0,22.19
2010-01-25,24.75,8.23,0.0,24.22
2010-01-26,23.98,9.2,0.0,27.4
2010-01-27,24.99,9.26,0.0,27.42
2010-01-28,24.78,8.33,0.09,30.13
2010-01-29,22.67,8.47,2.38,52.07
2010-01-30,23.87,6.12,0.0,50.92
2010-01-31,24.61,7.67,0.0,40.07
2010-02-01,24.44,7.09,0.14,36.91
2010-02-02,23.84,8.42,0.0,33.48
2010-02-03,24.06,7.29,0.0,34.6
2010-02-04,25.68,9.15,0.0,32.77
2010-02-05,26.95,10.74,0.01,34.18
2010-02-06,26.71,10.41,0.01,53.17
2010-02-07,25.56,12.38,0.03,45.49
2010-02-08,21.05,12.47,4.15,55.73
2010-02-09,20.13,6.72,0.0,28.76
2010-02-10,20.56,4.54,0.01,33.71
2010-02-11,21.38,4.26,0.1,40.76
2010-02-12,23.41,6.44,0.0,28.67
2010-02-13,24.04,9.48,0.0,26.13
2010-02-14,23.96,9.03,0.01,30.15
2010-02-15,23.29,6.98,0.03,25.31
2010-02-16,21.33,4.36,0.0,39.87
2010-02-17,23.66,3.71,0.0,30.88
2010-02-18,25.29,6.03,0.0,23.38
2010-02-19,27.99,8.9,0.0,19.02
2010-02-20,29.36,9.52,0.0,24.01
2010-02-21,31.11,12.07,0.0,22.09
2010-02-22,28.98,11.58,0.32,28.36
2010-02-23,28.81,11.74,0.0,39.7
2010-02-24,29.64,12.67,0.0,37.78
2010-02-25,27.34,14.1,0.37,37.66
2010-02-26,30.67,11.24,0.0,48.66
2010-02-27,30.99,12.85,0.0,47.08
2010-02-28,30.71,14.11,0.25,47.51
2010-03-01,32.15,15.23,0.0,43.41
2010-03-02,32.34,15.62,0.0,43.09
2010-03-03,28.62,17.13,5.38,46.81
2010-03-04,25.65,14.87,6.75,63.35
2010-03-05,28.46,13.59,0.0,52.6
2010-03-06,25.26,12.11,5.73,63.22
2010-03-07,26.38,10.89,0.35,61.09
2010-03-08,29.42,11.55,0.0,39.35
2010-03-09,31.39,14.53,0.0,31.26
2010-03-10,31.95,15.52,0.02,27.72
2010-03-11,32.99,15.94,0.0,26.59
2010-03-12,34.12,16.54,0.0,24.29
2010-03-13,34.65,17.68,0.0,22.53
2010-03-14,34.43,16.9,0.0,27.36
2010-03-15,36.82,17.83,0.0,25.71
2011-01-15,19.58,2.05,0.0,26.33
2011-01-16,17.59,1.89,0.0,34.05
2011-01-17,20.15,6.76,0.0,20.12
2011-01-18,21.62,7.22,0.0,19.81
2011-01-19,22.23,3.91,0.0,25.96
2011-01-20,23.27,7.09,0.0,22.04
2011-01-21,23.56,8.65,0.0,25.89
2011-01-22,23.96,8.31,0.0,32.58
2011-01-23,23.49,6.78,0.0,30.75
2011-01-24,22.44,5.9,0.0,27.48
2011-01-25,22.18,8.21,0.0,30.78
2011-01-26,22.83,5.6,0.0,28.33
2011-01-27,22.99,6.2,0.0,24.81
2011-01-28,24.46,9.16,0.0,19.16
2011-01-29,18.51,9.23,0.01,29.19
2011-01-30,21.79,5.62,0.0,43.54
2011-01-31,22.94,6.16,0.0,48.29
2011-02-01,26.07,7.62,0.0,38.53
2011-02-02,27.8,10.52,0.0,30.52
2011-02-03,28.38,10.94,0.0,30.58
2011-02-04,25.82,11.96,0.0,39.58
2011-02-05,25.84,8.88,0.0,53.96
2011-02-06,26.9,11.37,0.0,43.75
2011-02-07,23.46,10.14,0.06,42.91
2011-02-08,23.37,4.8,0.02,49.07
2011-02-09,24.05,5.87,0.0,37.8
2011-02-10,24.98,7.79,0.0,31.11
2011-02-11,23.39,8.7,0.02,35.23
2011-02-12,24.77,9.54,0.98,53.87
2011-02-13,18.67,11.14,5.43,78.22
2011-02-14,23.41,8.42,0.0,60.77
2011-02-15,23.22,6.97,0.52,58.54
2011-02-16,22.78,6.92,0.36,45.03
2011-02-17,23.3,8.86,0.0,40.04
2011-02-18,22.42,9.11,0.68,48.11
2011-02-19,22.89,8.03,0.03,49.56
2011-02-20,21.44,8.92,1.63,61.9
2011-02-21,23.44,6.39,1.52,63.23
2011-02-22,22.52,9.04,0.0,40.51
2011-02-23,21.42,10.35,0.25,54.73
2011-02-24,23.01,10.56,0.7,60.15
2011-02-25,23.98,9.18,1.72,55.65
2011-02-26,22.56,7.52,0.27,58.5
2011-02-27,23.84,7.67,0.06,52.59
2011-02-28,21.04,9.24,1.14,57.71
2011-03-01,23.68,9.16,0.21,60.59
2011-03-02,21.87,10.65,0.67,63.23
2011-03-03,20.6,10.96,0.23,72.37
2011-03-04,24.7,7.73,0.0,58.91
2011-03-05,24.68,8.78,0.0,54.53
2011-03-06,25.69,10.16,0.01,52.01
2011-03-07,28.81,13.46,0.0,41.39
2011-03-08,28.17,12.36,0.0,40.8
2011-03-09,28.99,10.05,0.0,23.97
2011-03-10,30.49,13.86,0.0,19.79
2011-03-11,32.04,14.33,0.0,16.5
2011-03-12,33.45,12.42,0.0,15.49
2011-03-13,35.64,14.37,0.0,15.69
2011-03-14,36.37,17.33,0.0,18.35
2011-03-15,37.83,18.26,0.0,19.52
2012-01-15,16.8,7.01,2.14,69.86
2012-01-16,20.02,5.16,0.0,62.8
2012-01-17,20.89,5.31,0.0,39.95
2012-01-18,19.7,4.36,0.0,35.36
2012-01-19,18.39,3.95,0.0,35.03
2012-01-20,18.24,3.02,0.01,46.78
2012-01-21,17.13,3.44,0.0,42.96
2012-01-22,19.18,4.9,0.0,36.25
2012-01-23,19.22,3.89,0.0,51.02
2012-01-24,19.71,2.73,0.0,44.01
2012-01-25,20.72,6.57,0.0,32.76
2012-01-26,21.63,4.8,0.0,35.46
2012-01-27,21.9,6.12,0.0,26.57
2012-01-28,21.54,6.41,0.0,23.83
2012-01-29,22.14,5.55,0.0,24.07
2012-01-30,21.99,5.03,0.0,25.64
2012-01-31,22.41,7.58,0.0,29.78
2012-02-01,22.94,5.55,0.0,30.3
2012-02-02,23.55,7.61,0.0,24.96
2012-02-03,21.83,11.34,0.19,35.97
2012-02-04,19.76,8.24,1.04,62.17
2012-02-05,20.86,7.69,0.0,62.53
2012-02-06,19.9,2.45,0.0,28.65
2012-02-07,18.54,-0.78,0.0,28.48
2012-02-08,19.27,-1.15,0.0,25.43
2012-02-09,20.21,1.92,0.0,11.22
2012-02-10,22.84,5.14,0.0,10.58
2012-02-11,21.89,7.86,0.03,20.79
2012-02-12,18.41,5.62,2.45,63.91
2012-02-13,22.16,6.27,0.0,60.62
2012-02-14,21.47,5.84,0.0,42.64
2012-02-15,20.6,2.34,0.0,26.18
2012-02-16,21.95,7.79,0.0,18.11
2012-02-17,22.17,4.5,0.0,22.49
2012-02-18,20.83,5.85,0.0,42.58
2012-02-19,23.85,7.34,0.29,46.41
2012-02-20,23.06,9.75,0.77,64.09
2012-02-21,26.16,11.43,0.94,61.4
2012-02-22,22.75,8.18,0.08,49.26
2012-02-23,22.14,2.87,0.0,31.02
2012-02-24,22.05,3.64,0.0,22.11
2012-02-25,23.44,4.93,0.0,20.87
2012-02-26,26.17,4.34,0.0,19.93
2012-02-27,27.32,10.14,0.0,19.27
2012-02-28,27.47,9.43,0.0,31.7
2012-02-29,28.87,11.07,0.0,21.07
2012-03-01,28.91,8.62,0.0,23.23
2012-03-02,29.14,9.92,0.0,22.08
2012-03-03,30.07,10.72,0.0,25.01
2012-03-04,31.75,13.37,0.99,30.0
2012-03-05,29.85,13.82,0.27,42.66
2012-03-06,29.16,8.4,0.0,22.95
2012-03-07,26.16,8.23,0.0,16.15
2012-03-08,25.83,6.12,0.0,22.12
2012-03-09,26.93,9.8,0.0,18.83
2012-03-10,26.98,8.39,0.0,15.64
2012-03-11,27.05,10.06,0.0,18.24
2012-03-12,26.21,9.32,0.14,27.6
2012-03-13,26.12,7.21,0.0,40.75
2012-03-14,24.95,10.43,0.0,25.13
2012-03-15,30.98,11.93,0.0,23.84
2013-01-01,19.8,7.62,0.0,37.13
2013-01-02,18.92,2.81,0.0,38.29
2013-01-03,18.77,5.89,0.0,25.91
2013-01-04,18.77,2.29,0.0,29.46
2013-01-05,18.11,1.24,0.0,30.23
2013-01-06,15.42,3.28,0.0,27.32
2013-01-07,16.61,1.13,0.0,29.57
2013-01-08,18.4,2.11,0.0,26.49
2013-01-09,18.37,3.78,0.0,54.6
2013-01-10,21.87,3.94,0.0,39.51
2013-01-11,24.89,6.48,0.0,33.93
2013-01-12,23.6,8.9,0.24,48.56
2013-01-13,24.09,6.42,0.0,52.99
2013-01-14,22.4,5.09,0.0,23.53
2013-01-15,20.6,4.21,0.0,25.25
2013-01-16,20.46,5.32,0.0,27.52
2013-01-17,18.55,5.69,0.0,33.62
2013-01-18,19.55,4.9,0.11,43.98
2013-01-19,20.06,2.46,0.05,30.96
2013-01-20,20.39,2.2,0.0,29.91
2013-01-21,19.89,2.03,0.0,26.11
2013-01-22,21.13,2.92,0.0,22.06
2013-01-23,20.9,5.01,0.0,22.33
2013-01-24,21.87,3.64,0.0,43.06
2013-01-25,23.17,6.27,0.0,30.24
2013-01-26,24.76,6.26,0.0,24.95
2013-01-27,23.4,8.88,0.0,22.95
2013-01-28,26.31,10.07,0.0,22.55
2013-01-29,26.53,8.86,0.0,28.26
2013-01-30,24.03,9.93,0.0,28.05
2013-01-31,24.92,8.62,0.0,32.54
2013-02-01,22.16,7.69,0.0,43.72
2013-02-02,25.59,10.25,0.0,46.4
2013-02-03,17.97,10.04,7.28,71.35
2013-02-04,19.5,9.25,24.23,88.97
2013-02-05,13.71,7.35,12.48,89.27
2013-02-06,19.95,5.76,0.18,70.88
2013-02-07,22.09,5.76,0.0,55.83
2013-02-08,22.49,4.12,0.0,43.26
2013-02-09,23.24,7.97,0.0,31.98
2013-02-10,24.05,7.2,0.0,31.77
2013-02-11,23.62,5.93,0.0,39.15
2013-02-12,25.3,9.59,0.0,34.71
2013-02-13,24.78,10.36,0.09,40.7
2013-02-14,22.49,9.05,0.03,54.77
2013-02-15,22.84,10.62,2.94,67.11
2013-02-16,21.72,9.72,0.22,67.96
2013-02-17,23.67,8.64,0.47,51.43
2013-02-18,23.65,10.89,0.0,39.24
2013-02-19,24.36,11.27,0.0,42.45
2013-02-20,25.92,11.89,0.01,45.69
2013-02-21,18.87,11.97,3.02,71.87
2013-02-22,23.27,9.98,5.4,75.74
2013-02-23,22.1,12.18,0.11,65.77
2013-02-24,24.36,7.95,0.0,55.85
2013-02-25,25.59,8.49,0.0,45.54
2013-02-26,23.87,12.7,8.42,45.97
2013-02-27,23.48,9.13,0.0,60.25
2013-02-28,24.42,7.17,0.0,51.98
2013-03-01,26.18,7.1,0.0,43.78
2013-03-02,29.5,8.55,0.0,35.31
2013-03-03,31.23,10.66,0.0,33.1
2013-03-04,32.07,13.59,0.0,29.47
2013-03-05,31.76,13.19,0.0,30.03
2013-03-06,31.44,12.9,0.0,37.43
2013-03-07,32.73,14.89,0.0,35.16
2013-03-08,32.45,12.87,0.0,37.03
2013-03-09,30.46,13.87,0.0,36.63
2013-03-10,31.36,12.97,0.0,34.97
2013-03-11,30.3,11.03,0.0,25.75
2013-03-12,32.13,15.84,0.0,29.8
2013-03-13,29.82,15.54,2.64,53.69
2013-03-14,24.55,13.39,4.31,72.75
2013-03-15,26.86,11.35,0.14,64.03
2013-03-16,29.29,11.68,0.0,44.53
2013-03-17,30.91,14.22,0.0,37.76
2013-03-18,30.94,14.85,0.0,40.07
2013-03-19,31.49,15.21,0.0,42.53
2013-03-20,34.34,16.38,0.0,42.22
2013-03-21,33.12,14.75,0.0,49.61
2013-03-22,31.37,14.06,0.0,41.25
2013-03-23,30.8,16.98,8.37,48.16
2013-03-24,28.24,13.55,0.25,61.14
2013-03-25,28.87,12.66,0.0,54.66
2013-03-26,28.79,12.79,0.0,41.45
2013-03-27,29.83,16.68,0.63,37.38
2013-03-28,30.53,16.68,2.59,47.93
2013-03-29,30.38,15.81,0.67,51.58
2013-03-30,32.59,16.06,0.01,42.01
2013-03-31,34.83,19.7,0.0,33.97
2013-04-01,36.6,18.85,0.4,29.0
2013-04-02,32.91,18.51,7.72,45.39
2013-04-03,31.88,17.26,0.03,53.88
2013-04-04,32.85,15.43,0.0,39.97
2013-04-05,34.25,15.05,0.0,30.03
2013-04-06,36.5,18.97,0.0,23.23
2013-04-07,36.45,19.85,0.0,33.55
2013-04-08,36.6,19.52,0.0,35.94
2013-04-09,35.94,19.07,0.0,37.75
2013-04-10,32.1,21.35,1.56,44.28
2013-04-11,34.9,19.11,0.0,40.62
2013-04-12,35.94,20.43,0.0,34.33
2013-04-13,36.92,21.99,1.02,37.54
2013-04-14,36.97,21.21,0.34,38.29
2013-04-15,39.17,20.22,0.01,30.39
